id,referencia,marca,capacidad,consumo,ciudad,responsable
9218,ACH01,kalley,2233,2323,itagui,Pedro Perez
1395,ACH43,kalley,1419,1092,Sabaneta,Jhon doe
5230,ACH22,sony,2014,2241,itagui,Ana Rubio
6106,ACH43,sony,876,782,Envigado,Jhon doe
1602,ACH43,rico,2160,2339,itagui,Jhon doe
1252,ACH01,sony,1470,1011,Sabaneta,Pedro Perez
2658,ACH22,kalley,985,547,Envigado,Pedro Perez
7864,ACH01,kalley,1355,1396,Sabaneta,Pedro Perez
4815,ACH22,kalley,559,967,Envigado,Carlos Zapata
5133,ACH01,rico,2418,2232,itagui,Carlos Zapata
6495,ACH22,kalley,2177,2071,itagui,Pedro Perez
7513,ACH43,sony,1805,1743,La estrella,Carlos Zapata
3332,ACH01,kalley,2419,2364,itagui,Martha builes
175,ACH43,sony,1878,1986,La estrella,Jhon doe
1292,ACH01,rico,1076,1323,Sabaneta,Pedro Perez
4611,ACH01,kalley,1045,1425,Sabaneta,Ana Rubio
86,ACH01,rico,1721,1672,La estrella,Carlos Zapata
4859,ACH01,rico,599,562,Envigado,Carlos Zapata
71,ACH01,kalley,973,669,Envigado,Martha builes
6999,ACH01,kalley,1003,1299,Sabaneta,Carlos Zapata
8637,ACH01,rico,2090,2215,itagui,Pedro Perez
3523,ACH43,rico,1011,1036,Sabaneta,Ana Rubio
342,ACH01,sony,1413,1280,Sabaneta,Carlos Zapata
3066,ACH22,sony,2452,2024,itagui,Jhon doe
959,ACH43,sony,553,787,Envigado,Pedro Perez
9760,ACH01,kalley,2329,2032,itagui,Jhon doe
5733,ACH43,kalley,2307,2024,itagui,Pedro Perez
2224,ACH22,rico,2302,2274,itagui,Jhon doe
2174,ACH22,kalley,296,300,Medellin,Carlos Zapata
4996,ACH43,kalley,617,988,Envigado,Jhon doe
998,ACH22,sony,1848,1805,La estrella,Carlos Zapata
5571,ACH43,rico,1505,1501,La estrella,Pedro Perez
7188,ACH43,kalley,1793,1600,La estrella,Jhon doe
9441,ACH43,sony,2295,2184,itagui,Jhon doe
3022,ACH22,kalley,140,128,Medellin,Carlos Zapata
7831,ACH43,kalley,2093,2032,itagui,Carlos Zapata
4463,ACH43,kalley,2318,2223,itagui,Jhon doe
5504,ACH01,rico,721,959,Envigado,Carlos Zapata
1146,ACH01,sony,162,459,Medellin,Jhon doe
4352,ACH43,kalley,706,679,Envigado,Pedro Perez
5656,ACH22,rico,801,899,Envigado,Pedro Perez
9494,ACH22,sony,1315,1430,Sabaneta,Ana Rubio
7882,ACH01,kalley,2275,2227,itagui,Jhon doe
1928,ACH01,rico,1622,1728,La estrella,Jhon doe
4175,ACH01,rico,1365,1309,Sabaneta,Ana Rubio
7032,ACH01,rico,376,411,Medellin,Jhon doe
1402,ACH43,sony,143,441,Medellin,Martha builes
2705,ACH43,kalley,231,463,Medellin,Jhon doe
7452,ACH43,rico,376,230,Medellin,Martha builes
9801,ACH01,sony,1508,1655,La estrella,Jhon doe
7630,ACH43,rico,1263,1161,Sabaneta,Pedro Perez
5172,ACH01,rico,1423,1170,Sabaneta,Pedro Perez
2242,ACH43,rico,307,268,Medellin,Pedro Perez
969,ACH01,rico,1992,1955,La estrella,Carlos Zapata
9342,ACH43,sony,220,335,Medellin,Martha builes
5585,ACH01,kalley,795,942,Envigado,Jhon doe
5384,ACH22,rico,107,405,Medellin,Martha builes
7972,ACH43,rico,2242,2402,itagui,Jhon doe
2346,ACH22,kalley,821,724,Envigado,Martha builes
7887,ACH22,kalley,2382,2419,itagui,Martha builes
223,ACH01,kalley,1467,1245,Sabaneta,Carlos Zapata
8555,ACH22,rico,499,100,Medellin,Pedro Perez
979,ACH43,rico,1615,1852,La estrella,Jhon doe
9796,ACH22,kalley,1975,1792,La estrella,Carlos Zapata
6053,ACH01,sony,1753,1607,La estrella,Martha builes
2944,ACH43,sony,927,721,Envigado,Jhon doe
9653,ACH43,kalley,1304,1259,Sabaneta,Ana Rubio
7459,ACH22,sony,1343,1135,Sabaneta,Ana Rubio
696,ACH22,sony,1237,1153,Sabaneta,Ana Rubio
8802,ACH43,kalley,1864,1875,La estrella,Jhon doe
2576,ACH01,kalley,1295,1165,Sabaneta,Pedro Perez
3091,ACH01,rico,686,583,Envigado,Pedro Perez
25,ACH43,kalley,1199,1439,Sabaneta,Jhon doe
5802,ACH01,kalley,2061,2099,itagui,Ana Rubio
4363,ACH22,kalley,177,182,Medellin,Carlos Zapata
8218,ACH22,kalley,1601,1817,La estrella,Jhon doe
9744,ACH43,kalley,2108,2231,itagui,Carlos Zapata
5061,ACH43,rico,1110,1195,Sabaneta,Carlos Zapata
6243,ACH01,rico,1701,1850,La estrella,Pedro Perez
6813,ACH43,rico,1049,1149,Sabaneta,Jhon doe
900,ACH22,rico,593,698,Envigado,Ana Rubio
5787,ACH01,sony,377,433,Medellin,Martha builes
8418,ACH22,rico,2379,2308,itagui,Martha builes
8292,ACH43,rico,476,443,Medellin,Carlos Zapata
3256,ACH01,rico,2280,2091,itagui,Pedro Perez
9106,ACH01,rico,2400,2250,itagui,Martha builes
1157,ACH22,kalley,190,349,Medellin,Carlos Zapata
4148,ACH43,rico,1224,1390,Sabaneta,Jhon doe
6552,ACH01,kalley,1947,1702,La estrella,Jhon doe
2504,ACH22,sony,1086,1236,Sabaneta,Ana Rubio
6248,ACH43,kalley,2190,2197,itagui,Ana Rubio
8080,ACH43,rico,1851,1998,La estrella,Ana Rubio
1005,ACH01,rico,2322,2401,itagui,Pedro Perez
936,ACH22,sony,867,834,Envigado,Pedro Perez
2305,ACH43,kalley,735,849,Envigado,Jhon doe
6778,ACH22,kalley,2272,2455,itagui,Pedro Perez
1028,ACH22,kalley,1566,1871,La estrella,Pedro Perez
6178,ACH01,sony,830,985,Envigado,Ana Rubio
604,ACH22,kalley,1702,1935,La estrella,Pedro Perez
7588,ACH43,kalley,231,106,Medellin,Jhon doe
3425,ACH01,kalley,462,468,Medellin,Martha builes
2177,ACH01,kalley,1360,1149,Sabaneta,Ana Rubio
5424,ACH43,kalley,916,959,Envigado,Pedro Perez
4003,ACH43,kalley,2130,2060,itagui,Carlos Zapata
9267,ACH22,sony,1250,1084,Sabaneta,Carlos Zapata
8940,ACH43,rico,230,223,Medellin,Pedro Perez
9780,ACH43,sony,136,336,Medellin,Ana Rubio
1898,ACH43,sony,1702,1675,La estrella,Pedro Perez
5348,ACH43,kalley,326,418,Medellin,Carlos Zapata
4595,ACH22,kalley,1996,1612,La estrella,Martha builes
4049,ACH43,rico,2339,2333,itagui,Pedro Perez
5987,ACH43,rico,1698,1719,La estrella,Martha builes
8222,ACH01,sony,1279,1078,Sabaneta,Martha builes
7837,ACH43,kalley,419,159,Medellin,Carlos Zapata
3465,ACH43,rico,2015,2132,itagui,Carlos Zapata
2673,ACH43,kalley,1694,1529,La estrella,Ana Rubio
4369,ACH43,kalley,1540,1934,La estrella,Carlos Zapata
6309,ACH01,sony,2281,2361,itagui,Martha builes
4159,ACH22,rico,826,648,Envigado,Jhon doe
528,ACH43,kalley,1868,1682,La estrella,Martha builes
7796,ACH01,sony,1800,1628,La estrella,Jhon doe
53,ACH22,kalley,949,670,Envigado,Jhon doe
5469,ACH43,sony,1354,1105,Sabaneta,Carlos Zapata
8189,ACH22,kalley,204,125,Medellin,Pedro Perez
2978,ACH01,kalley,173,427,Medellin,Jhon doe
5177,ACH43,rico,508,837,Envigado,Martha builes
6718,ACH01,rico,559,601,Envigado,Ana Rubio
2309,ACH01,kalley,1115,1390,Sabaneta,Jhon doe
1588,ACH43,kalley,1458,1279,Sabaneta,Pedro Perez
5061,ACH01,sony,2331,2271,itagui,Pedro Perez
506,ACH01,kalley,735,846,Envigado,Ana Rubio
4719,ACH22,rico,759,526,Envigado,Carlos Zapata
5165,ACH22,sony,2421,2069,itagui,Jhon doe
2595,ACH43,rico,1114,1494,Sabaneta,Ana Rubio
8515,ACH22,kalley,206,182,Medellin,Ana Rubio
4648,ACH22,rico,264,492,Medellin,Martha builes
5840,ACH43,rico,1778,1505,La estrella,Martha builes
3430,ACH43,kalley,1336,1047,Sabaneta,Ana Rubio
8511,ACH22,sony,887,859,Envigado,Ana Rubio
6605,ACH43,rico,1326,1250,Sabaneta,Ana Rubio
5874,ACH22,rico,101,481,Medellin,Jhon doe
8811,ACH22,rico,531,995,Envigado,Jhon doe
1416,ACH43,rico,2053,2470,itagui,Pedro Perez
9852,ACH01,sony,1561,1966,La estrella,Martha builes
6986,ACH01,rico,1763,1748,La estrella,Martha builes
4192,ACH43,kalley,186,477,Medellin,Pedro Perez
4321,ACH01,kalley,655,958,Envigado,Carlos Zapata
3834,ACH22,sony,1403,1397,Sabaneta,Carlos Zapata
1367,ACH01,rico,1878,1574,La estrella,Ana Rubio
7945,ACH22,sony,2099,2146,itagui,Martha builes
1332,ACH01,rico,797,816,Envigado,Jhon doe
1221,ACH22,rico,407,463,Medellin,Carlos Zapata
1413,ACH22,rico,411,387,Medellin,Ana Rubio
7708,ACH43,kalley,2090,2159,itagui,Carlos Zapata
9699,ACH43,rico,2478,2003,itagui,Carlos Zapata
6009,ACH22,rico,143,414,Medellin,Ana Rubio
4354,ACH22,sony,1018,1136,Sabaneta,Pedro Perez
5750,ACH22,sony,504,865,Envigado,Martha builes
3208,ACH43,kalley,2175,2082,itagui,Martha builes
6788,ACH22,kalley,502,565,Envigado,Martha builes
5850,ACH22,sony,855,624,Envigado,Ana Rubio
5793,ACH22,kalley,807,641,Envigado,Jhon doe
6159,ACH43,kalley,786,631,Envigado,Jhon doe
5536,ACH22,rico,901,701,Envigado,Martha builes
9973,ACH01,kalley,838,868,Envigado,Martha builes
169,ACH01,kalley,792,679,Envigado,Martha builes
4740,ACH43,rico,1071,1240,Sabaneta,Martha builes
6472,ACH43,sony,1515,1671,La estrella,Pedro Perez
3894,ACH22,sony,2302,2407,itagui,Carlos Zapata
707,ACH22,sony,1857,1963,La estrella,Jhon doe
9566,ACH01,kalley,2224,2089,itagui,Martha builes
830,ACH01,rico,1827,1748,La estrella,Martha builes
8291,ACH01,kalley,195,381,Medellin,Jhon doe
2052,ACH43,rico,2214,2062,itagui,Jhon doe
3740,ACH01,kalley,734,976,Envigado,Martha builes
6992,ACH22,rico,2161,2013,itagui,Carlos Zapata
1265,ACH01,kalley,122,130,Medellin,Martha builes
2728,ACH43,sony,1881,1631,La estrella,Ana Rubio
148,ACH01,sony,141,328,Medellin,Pedro Perez
2193,ACH22,sony,1482,1254,Sabaneta,Carlos Zapata
7653,ACH01,kalley,1474,1373,Sabaneta,Martha builes
6610,ACH22,sony,832,848,Envigado,Ana Rubio
1255,ACH43,rico,1338,1331,Sabaneta,Pedro Perez
7296,ACH01,rico,1287,1331,Sabaneta,Martha builes
7920,ACH22,kalley,301,364,Medellin,Carlos Zapata
6482,ACH43,rico,691,560,Envigado,Ana Rubio
9455,ACH22,rico,287,283,Medellin,Martha builes
8453,ACH43,sony,1392,1116,Sabaneta,Martha builes
9421,ACH01,kalley,418,266,Medellin,Pedro Perez
7601,ACH43,kalley,845,649,Envigado,Pedro Perez
714,ACH22,kalley,938,914,Envigado,Ana Rubio
5783,ACH01,rico,1341,1251,Sabaneta,Carlos Zapata
2585,ACH01,kalley,2115,2096,itagui,Ana Rubio
1880,ACH01,kalley,1396,1130,Sabaneta,Ana Rubio
1951,ACH01,kalley,396,411,Medellin,Carlos Zapata
4843,ACH22,rico,1772,1962,La estrella,Pedro Perez
771,ACH22,kalley,1863,1722,La estrella,Pedro Perez
1872,ACH01,sony,1576,1744,La estrella,Martha builes
9,ACH01,kalley,1229,1426,Sabaneta,Ana Rubio
1128,ACH22,rico,1673,1595,La estrella,Jhon doe
1128,ACH01,rico,1292,1483,Sabaneta,Pedro Perez
4025,ACH22,rico,661,741,Envigado,Pedro Perez
7090,ACH01,kalley,1244,1014,Sabaneta,Pedro Perez
568,ACH22,kalley,1436,1434,Sabaneta,Ana Rubio
7919,ACH01,kalley,2121,2002,itagui,Martha builes
7026,ACH01,kalley,548,795,Envigado,Pedro Perez
4442,ACH22,kalley,103,317,Medellin,Jhon doe
947,ACH43,sony,1352,1414,Sabaneta,Jhon doe
1053,ACH01,rico,2262,2091,itagui,Martha builes
4884,ACH22,sony,1728,1694,La estrella,Carlos Zapata
3485,ACH01,sony,492,454,Medellin,Jhon doe
1273,ACH01,rico,1347,1430,Sabaneta,Ana Rubio
8484,ACH01,kalley,757,786,Envigado,Martha builes
7549,ACH22,rico,937,561,Envigado,Martha builes
9620,ACH01,rico,1448,1441,Sabaneta,Carlos Zapata
1625,ACH01,sony,2454,2215,itagui,Ana Rubio
7401,ACH22,sony,277,134,Medellin,Pedro Perez
2806,ACH22,rico,2341,2048,itagui,Jhon doe
1584,ACH22,sony,184,330,Medellin,Jhon doe
8813,ACH43,sony,1783,1907,La estrella,Carlos Zapata
3713,ACH01,sony,175,151,Medellin,Carlos Zapata
2604,ACH43,sony,2090,2265,itagui,Martha builes
7012,ACH01,sony,2055,2128,itagui,Ana Rubio
7767,ACH01,rico,1104,1146,Sabaneta,Ana Rubio
3252,ACH22,rico,2320,2491,itagui,Martha builes
6982,ACH01,kalley,414,455,Medellin,Ana Rubio
2287,ACH22,kalley,1127,1091,Sabaneta,Ana Rubio
7671,ACH22,rico,1263,1357,Sabaneta,Carlos Zapata
3067,ACH43,rico,707,524,Envigado,Pedro Perez
8810,ACH22,kalley,402,164,Medellin,Ana Rubio
3381,ACH22,sony,926,768,Envigado,Ana Rubio
3826,ACH22,kalley,2357,2103,itagui,Pedro Perez
5558,ACH22,sony,2203,2020,itagui,Ana Rubio
1270,ACH43,sony,1974,1937,La estrella,Carlos Zapata
968,ACH01,rico,2169,2329,itagui,Pedro Perez
6424,ACH01,sony,2336,2448,itagui,Carlos Zapata
1337,ACH22,kalley,165,427,Medellin,Pedro Perez
2499,ACH01,rico,1464,1385,Sabaneta,Carlos Zapata
7884,ACH22,kalley,2421,2383,itagui,Pedro Perez
3681,ACH22,rico,1666,1640,La estrella,Carlos Zapata
9582,ACH22,kalley,135,251,Medellin,Carlos Zapata
4525,ACH43,kalley,2500,2394,itagui,Carlos Zapata
803,ACH43,kalley,399,113,Medellin,Ana Rubio
7795,ACH01,rico,454,160,Medellin,Martha builes
4872,ACH43,sony,164,349,Medellin,Jhon doe
7595,ACH43,rico,2277,2427,itagui,Ana Rubio
4487,ACH22,rico,2362,2385,itagui,Jhon doe
1053,ACH22,rico,398,344,Medellin,Ana Rubio
1175,ACH22,kalley,1251,1040,Sabaneta,Carlos Zapata
145,ACH01,kalley,788,500,Envigado,Ana Rubio
8805,ACH22,sony,2319,2323,itagui,Martha builes
7000,ACH22,kalley,2006,2005,itagui,Jhon doe
161,ACH01,kalley,1755,1723,La estrella,Carlos Zapata
2424,ACH22,rico,1075,1321,Sabaneta,Jhon doe
7952,ACH22,sony,2231,2285,itagui,Pedro Perez
794,ACH01,sony,331,346,Medellin,Jhon doe
5229,ACH22,sony,1753,1808,La estrella,Carlos Zapata
8328,ACH22,rico,1697,1864,La estrella,Jhon doe
6486,ACH01,rico,604,997,Envigado,Carlos Zapata
2796,ACH43,rico,533,892,Envigado,Jhon doe
7609,ACH22,kalley,2162,2019,itagui,Jhon doe
7764,ACH22,rico,2428,2451,itagui,Carlos Zapata
666,ACH01,kalley,974,795,Envigado,Martha builes
346,ACH01,sony,1807,1580,La estrella,Pedro Perez
7437,ACH43,rico,2128,2287,itagui,Carlos Zapata
6325,ACH22,rico,1471,1111,Sabaneta,Jhon doe
2834,ACH22,sony,2417,2259,itagui,Pedro Perez
5187,ACH22,rico,397,223,Medellin,Jhon doe
7624,ACH22,rico,278,420,Medellin,Jhon doe
9784,ACH22,kalley,1884,1944,La estrella,Ana Rubio
1110,ACH43,sony,410,186,Medellin,Pedro Perez
8397,ACH01,kalley,558,911,Envigado,Martha builes
3948,ACH01,kalley,1481,1078,Sabaneta,Jhon doe
4775,ACH22,kalley,1531,1604,La estrella,Ana Rubio
448,ACH22,sony,299,430,Medellin,Ana Rubio
1480,ACH01,rico,1275,1039,Sabaneta,Jhon doe
5515,ACH22,rico,2332,2454,itagui,Ana Rubio
7633,ACH01,kalley,1504,1916,La estrella,Jhon doe
3320,ACH22,kalley,258,434,Medellin,Jhon doe
3990,ACH01,kalley,2213,2454,itagui,Martha builes
5790,ACH01,rico,349,379,Medellin,Pedro Perez
8174,ACH43,kalley,1952,1809,La estrella,Jhon doe
1856,ACH22,sony,132,247,Medellin,Jhon doe
2674,ACH22,rico,1825,1649,La estrella,Jhon doe
4113,ACH01,rico,321,229,Medellin,Jhon doe
2812,ACH01,sony,154,362,Medellin,Ana Rubio
5798,ACH01,rico,1041,1048,Sabaneta,Carlos Zapata
6292,ACH22,kalley,427,273,Medellin,Martha builes
3590,ACH43,rico,650,706,Envigado,Carlos Zapata
84,ACH43,kalley,2468,2400,itagui,Carlos Zapata
3515,ACH22,sony,1313,1103,Sabaneta,Pedro Perez
8068,ACH22,sony,2329,2165,itagui,Pedro Perez
570,ACH43,rico,1353,1236,Sabaneta,Pedro Perez
7297,ACH22,kalley,556,991,Envigado,Martha builes
6708,ACH43,sony,1504,1608,La estrella,Pedro Perez
7673,ACH01,rico,885,593,Envigado,Ana Rubio
9261,ACH01,kalley,2309,2243,itagui,Martha builes
4924,ACH22,kalley,1130,1229,Sabaneta,Jhon doe
3166,ACH43,rico,1560,1927,La estrella,Jhon doe
1270,ACH01,sony,1516,1711,La estrella,Carlos Zapata
3103,ACH43,kalley,2109,2256,itagui,Pedro Perez
9190,ACH01,kalley,2004,2064,itagui,Pedro Perez
4325,ACH43,sony,310,317,Medellin,Carlos Zapata
1501,ACH01,kalley,416,193,Medellin,Jhon doe
3817,ACH22,kalley,939,575,Envigado,Martha builes
9889,ACH01,rico,1387,1157,Sabaneta,Carlos Zapata
2910,ACH22,rico,672,957,Envigado,Martha builes
1126,ACH43,sony,216,212,Medellin,Martha builes
675,ACH01,kalley,389,215,Medellin,Ana Rubio
6666,ACH22,kalley,2213,2419,itagui,Jhon doe
9984,ACH01,rico,960,953,Envigado,Carlos Zapata
4232,ACH43,rico,2379,2321,itagui,Carlos Zapata
7276,ACH22,rico,2456,2183,itagui,Pedro Perez
6155,ACH43,kalley,1125,1430,Sabaneta,Jhon doe
3624,ACH01,kalley,1140,1464,Sabaneta,Carlos Zapata
9662,ACH43,kalley,2043,2366,itagui,Pedro Perez
3010,ACH22,sony,1066,1364,Sabaneta,Carlos Zapata
5226,ACH43,sony,1987,1747,La estrella,Martha builes
9648,ACH22,sony,210,413,Medellin,Ana Rubio
3479,ACH01,sony,1035,1330,Sabaneta,Ana Rubio
6413,ACH43,kalley,539,542,Envigado,Jhon doe
3532,ACH43,sony,1506,1661,La estrella,Carlos Zapata
1518,ACH22,kalley,350,290,Medellin,Jhon doe
3731,ACH22,sony,417,108,Medellin,Jhon doe
9469,ACH22,rico,384,342,Medellin,Pedro Perez
5890,ACH01,kalley,1546,1547,La estrella,Martha builes
622,ACH22,rico,1341,1238,Sabaneta,Jhon doe
6245,ACH01,rico,2261,2467,itagui,Carlos Zapata
2284,ACH01,rico,2232,2148,itagui,Carlos Zapata
552,ACH01,rico,238,475,Medellin,Carlos Zapata
3776,ACH01,sony,402,266,Medellin,Carlos Zapata
7143,ACH43,kalley,1257,1249,Sabaneta,Martha builes
768,ACH43,sony,2493,2001,itagui,Martha builes
608,ACH01,kalley,129,127,Medellin,Martha builes
9780,ACH01,sony,683,672,Envigado,Pedro Perez
8814,ACH22,kalley,1320,1411,Sabaneta,Ana Rubio
9028,ACH22,sony,573,921,Envigado,Carlos Zapata
8145,ACH43,rico,1229,1466,Sabaneta,Jhon doe
6624,ACH43,kalley,944,818,Envigado,Pedro Perez
6253,ACH01,sony,1421,1424,Sabaneta,Ana Rubio
3019,ACH22,kalley,348,371,Medellin,Ana Rubio
7225,ACH22,rico,2070,2055,itagui,Carlos Zapata
9034,ACH01,sony,674,761,Envigado,Carlos Zapata
2476,ACH43,kalley,2306,2026,itagui,Ana Rubio
5891,ACH22,sony,476,315,Medellin,Ana Rubio
3516,ACH43,kalley,2129,2233,itagui,Martha builes
8446,ACH43,kalley,836,852,Envigado,Carlos Zapata
9678,ACH22,kalley,2473,2007,itagui,Carlos Zapata
4021,ACH01,sony,2420,2283,itagui,Martha builes
2096,ACH43,kalley,2207,2141,itagui,Carlos Zapata
6111,ACH01,kalley,1150,1297,Sabaneta,Ana Rubio
2339,ACH01,rico,1497,1492,Sabaneta,Pedro Perez
5931,ACH43,rico,1166,1331,Sabaneta,Martha builes
7671,ACH22,sony,2237,2150,itagui,Martha builes
8937,ACH22,sony,443,291,Medellin,Pedro Perez
9239,ACH43,rico,1583,1826,La estrella,Pedro Perez
9530,ACH43,sony,115,302,Medellin,Martha builes
9696,ACH22,rico,2237,2367,itagui,Martha builes
4776,ACH01,kalley,1895,1791,La estrella,Ana Rubio
3467,ACH01,rico,1757,1631,La estrella,Carlos Zapata
6573,ACH43,sony,1284,1265,Sabaneta,Jhon doe
796,ACH22,rico,2215,2262,itagui,Martha builes
8880,ACH43,rico,1123,1060,Sabaneta,Jhon doe
329,ACH01,rico,452,172,Medellin,Pedro Perez
1165,ACH43,sony,1241,1012,Sabaneta,Martha builes
1793,ACH43,sony,1750,1594,La estrella,Martha builes
2368,ACH43,rico,1547,1739,La estrella,Carlos Zapata
3942,ACH01,sony,487,406,Medellin,Jhon doe
9293,ACH22,sony,1675,1884,La estrella,Martha builes
6947,ACH01,kalley,100,274,Medellin,Pedro Perez
873,ACH01,rico,2347,2348,itagui,Pedro Perez
1291,ACH43,rico,715,871,Envigado,Carlos Zapata
6293,ACH43,kalley,822,511,Envigado,Jhon doe
5545,ACH01,sony,394,229,Medellin,Martha builes
6896,ACH22,sony,518,852,Envigado,Martha builes
4838,ACH01,rico,132,461,Medellin,Martha builes
6322,ACH01,kalley,1123,1163,Sabaneta,Ana Rubio
735,ACH22,kalley,472,395,Medellin,Jhon doe
232,ACH01,sony,1170,1375,Sabaneta,Pedro Perez
2579,ACH22,sony,959,893,Envigado,Carlos Zapata
2268,ACH22,rico,1916,1572,La estrella,Carlos Zapata
944,ACH01,sony,1367,1346,Sabaneta,Ana Rubio
6239,ACH43,rico,2469,2166,itagui,Carlos Zapata
4067,ACH01,kalley,1826,1564,La estrella,Pedro Perez
2326,ACH43,kalley,243,230,Medellin,Pedro Perez
5932,ACH43,rico,968,601,Envigado,Pedro Perez
2899,ACH43,sony,258,499,Medellin,Ana Rubio
4941,ACH22,kalley,2163,2044,itagui,Ana Rubio
295,ACH01,kalley,110,262,Medellin,Martha builes
4395,ACH43,sony,2472,2004,itagui,Jhon doe
6421,ACH43,sony,1870,1795,La estrella,Jhon doe
9897,ACH01,rico,1881,1815,La estrella,Ana Rubio
2603,ACH01,rico,2414,2067,itagui,Martha builes
5188,ACH01,kalley,2401,2189,itagui,Martha builes
9622,ACH01,kalley,1167,1303,Sabaneta,Martha builes
5293,ACH43,sony,503,619,Envigado,Martha builes
9532,ACH43,rico,1768,1979,La estrella,Pedro Perez
9748,ACH43,sony,1777,1575,La estrella,Ana Rubio
2790,ACH22,sony,1327,1494,Sabaneta,Pedro Perez
2168,ACH43,kalley,180,447,Medellin,Pedro Perez
2677,ACH22,rico,389,332,Medellin,Jhon doe
72,ACH01,kalley,1824,1724,La estrella,Martha builes
4804,ACH43,kalley,2183,2236,itagui,Pedro Perez
6767,ACH22,kalley,1909,1780,La estrella,Pedro Perez
5873,ACH22,rico,558,817,Envigado,Jhon doe
6051,ACH43,sony,1562,1858,La estrella,Carlos Zapata
8415,ACH43,rico,694,622,Envigado,Pedro Perez
6096,ACH22,kalley,340,343,Medellin,Carlos Zapata
705,ACH22,sony,1447,1350,Sabaneta,Pedro Perez
820,ACH43,sony,1460,1014,Sabaneta,Carlos Zapata
9416,ACH01,rico,1141,1368,Sabaneta,Jhon doe
1282,ACH43,kalley,2362,2340,itagui,Jhon doe
9986,ACH43,kalley,739,925,Envigado,Pedro Perez
2352,ACH43,kalley,1455,1257,Sabaneta,Martha builes
3725,ACH01,rico,1893,1716,La estrella,Ana Rubio
3385,ACH22,rico,1523,1643,La estrella,Jhon doe
5452,ACH22,kalley,606,748,Envigado,Jhon doe
381,ACH22,rico,234,497,Medellin,Ana Rubio
2393,ACH43,kalley,1052,1419,Sabaneta,Pedro Perez
615,ACH01,rico,1620,1618,La estrella,Ana Rubio
3381,ACH22,sony,960,817,Envigado,Jhon doe
8225,ACH01,rico,1663,1971,La estrella,Martha builes
1920,ACH01,rico,1986,1650,La estrella,Ana Rubio
7492,ACH22,sony,376,315,Medellin,Carlos Zapata
6903,ACH22,kalley,1814,1999,La estrella,Carlos Zapata
6313,ACH22,rico,2246,2360,itagui,Pedro Perez
2368,ACH43,sony,987,634,Envigado,Martha builes
2997,ACH01,sony,2298,2482,itagui,Ana Rubio
8793,ACH01,rico,311,405,Medellin,Martha builes
3198,ACH22,kalley,262,119,Medellin,Ana Rubio
2714,ACH22,kalley,2167,2455,itagui,Ana Rubio
7745,ACH01,kalley,1061,1272,Sabaneta,Jhon doe
2355,ACH01,kalley,2344,2147,itagui,Carlos Zapata
5892,ACH01,rico,500,629,Envigado,Martha builes
9249,ACH43,kalley,869,535,Envigado,Jhon doe
836,ACH43,rico,1314,1316,Sabaneta,Pedro Perez
9192,ACH43,sony,1454,1081,Sabaneta,Ana Rubio
9248,ACH22,kalley,656,677,Envigado,Ana Rubio
7949,ACH01,kalley,2468,2282,itagui,Martha builes
7999,ACH43,rico,1905,1538,La estrella,Jhon doe
5463,ACH43,rico,1294,1228,Sabaneta,Jhon doe
4703,ACH22,rico,793,643,Envigado,Martha builes
8832,ACH01,kalley,2028,2426,itagui,Jhon doe
6787,ACH43,rico,764,828,Envigado,Ana Rubio
7824,ACH22,kalley,241,427,Medellin,Ana Rubio
6012,ACH43,rico,825,645,Envigado,Jhon doe
5939,ACH22,rico,745,832,Envigado,Carlos Zapata
9149,ACH01,rico,450,202,Medellin,Carlos Zapata
5833,ACH22,sony,1644,1808,La estrella,Pedro Perez
3584,ACH43,rico,1097,1476,Sabaneta,Pedro Perez
3378,ACH43,rico,1019,1294,Sabaneta,Ana Rubio
6860,ACH01,sony,1113,1388,Sabaneta,Ana Rubio
2792,ACH01,kalley,283,496,Medellin,Pedro Perez
2863,ACH43,sony,690,849,Envigado,Jhon doe
5143,ACH43,rico,688,949,Envigado,Carlos Zapata
3518,ACH43,kalley,124,412,Medellin,Carlos Zapata
3263,ACH22,sony,1138,1421,Sabaneta,Jhon doe
7518,ACH01,rico,229,107,Medellin,Carlos Zapata
4988,ACH22,kalley,889,571,Envigado,Pedro Perez
2715,ACH43,rico,2087,2152,itagui,Pedro Perez
5990,ACH01,sony,2270,2047,itagui,Jhon doe
1917,ACH43,kalley,1169,1315,Sabaneta,Carlos Zapata
7189,ACH22,sony,284,381,Medellin,Ana Rubio
5460,ACH01,rico,490,228,Medellin,Ana Rubio
9023,ACH43,sony,1446,1278,Sabaneta,Carlos Zapata
8552,ACH22,kalley,1263,1270,Sabaneta,Martha builes
489,ACH01,rico,1008,1500,Sabaneta,Pedro Perez
6299,ACH22,rico,1834,1979,La estrella,Pedro Perez
6759,ACH43,rico,786,843,Envigado,Ana Rubio
7713,ACH43,sony,491,256,Medellin,Ana Rubio
9486,ACH01,kalley,304,183,Medellin,Ana Rubio
2782,ACH43,sony,395,258,Medellin,Jhon doe
5466,ACH43,rico,1647,1629,La estrella,Carlos Zapata
4560,ACH01,kalley,489,269,Medellin,Martha builes
1283,ACH43,kalley,1577,1971,La estrella,Carlos Zapata
6513,ACH01,rico,922,745,Envigado,Ana Rubio
2096,ACH43,kalley,278,465,Medellin,Jhon doe
